7812304
7792984
6341184
6575942
6478686
7467137
7705275
6394609
6312072
7221817
13776609
12794998
11302634
11660336
11873694
11050936
11207058
11920311
11633436
11586987
26201125
25143703
24931645
26390817
24937715
26298752
23608038
24226235
25907644
26752127
51258025
51045044
49360047
46402631
47988902
47831751
46504891
46011892
47299144
46999754
43338
48558
77756
93596101
34468
129453
44068
130973
35738
46507
136453
40827
56367
46207
27238
31468
49658
39838
78486
90795
209329
57576
271506
232378
40828
124513
79486
68726
71356
66756
40978
49827
34328
42098
44588
46128
89749
86167
119763
150480
