30749
40449
41438
39798
40818
33009
30129
67408
66447
40288
62917
63228
59348
44458
63418
35268
42069
29939
42748
50698
108755
62157
50568
53498
43838
191472
53798
68327
127885
261079
130014
202362
26209
41678
45468
32959
306917
59508
25509
133595
138664
58308
32069
104296
24349
161893
132864
59037
32289
26499
205533
78048
73057
143905
37139
49999
44119
300690
34309
43868
72237
139450
507565
37599
108394
